,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
4562,265,265,42,98,0.429,11,36,0.306,19,24,0.792,18,41,59,24,4,4,14,12,114,0.525,0.485,0.367,0.245,30,73.2,50.9,57.1,3.9,5.7,11.4,100,110.2,106.3,10,23,0.75,3,8,1,5,6,1,4,14,18,9,2,3,4,4,22,14,0.768,0.813,0.714,0.5,18.6,36.6,22.7,35,2.6,6.6,29.1,24.1,132,114,SAC,114,0,1,265,265,45,106,0.425,13,36,0.361,7,7,1,15,42,57,27,9,3,12,20,110,0.504,0.486,0.34,0.066,26.8,70,49.1,60,8.7,4.8,9.9,100,106.3,110.2,9,21,0.556,4,7,0.667,3,3,1,4,9,13,9,3,2,3,5,19,5,0.727,0.667,0.857,0.333,19.4,23.7,17.7,45.6,7.8,5,42.9,34.3,167,118,ORL,110,1,2022,3/26/2022,TRUE
4563,265,265,45,106,0.425,13,36,0.361,7,7,1,15,42,57,27,9,3,12,20,110,0.504,0.486,0.34,0.066,26.8,70,49.1,60,8.7,4.8,9.9,100,106.3,110.2,9,21,0.556,4,7,0.667,3,3,1,4,9,13,9,3,2,3,5,19,5,0.727,0.667,0.857,0.333,19.4,23.7,17.7,45.6,7.8,5,42.9,34.3,167,118,ORL,110,1,0,265,265,42,98,0.429,11,36,0.306,19,24,0.792,18,41,59,24,4,4,14,12,114,0.525,0.485,0.367,0.245,30,73.2,50.9,57.1,3.9,5.7,11.4,100,110.2,106.3,10,23,0.75,3,8,1,5,6,1,4,14,18,9,2,3,4,4,22,14,0.768,0.813,0.714,0.5,18.6,36.6,22.7,35,2.6,6.6,29.1,24.1,132,114,SAC,114,0,2022,3/26/2022,FALSE
4564,240,240,44,84,0.524,15,35,0.429,12,18,0.667,8,30,38,34,12,8,20,14,115,0.626,0.613,0.417,0.214,21.1,58.8,42.7,77.3,12.1,15.1,17.9,100,116,98.8,10,17,0.714,6,11,0.545,5,8,1,2,6,7,11,4,2,5,5,27,22,0.732,0.75,1,1,9.9,23.2,14.7,47.1,7.9,7.1,41.7,34.2,151,110,HOU,115,0,1,240,240,37,93,0.398,12,40,0.3,12,17,0.706,21,30,51,21,14,4,21,19,98,0.488,0.462,0.43,0.183,41.2,78.9,57.3,56.8,14.1,8.2,17.3,100,98.8,116,7,15,0.667,4,9,0.5,4,8,1,9,7,16,8,2,2,6,4,15,1,0.751,0.667,1,0.8,25.5,26.6,26,40.4,8.1,6.1,42.1,36.2,146,118,POR,98,1,2022,3/26/2022,TRUE
4565,240,240,37,93,0.398,12,40,0.3,12,17,0.706,21,30,51,21,14,4,21,19,98,0.488,0.462,0.43,0.183,41.2,78.9,57.3,56.8,14.1,8.2,17.3,100,98.8,116,7,15,0.667,4,9,0.5,4,8,1,9,7,16,8,2,2,6,4,15,1,0.751,0.667,1,0.8,25.5,26.6,26,40.4,8.1,6.1,42.1,36.2,146,118,POR,98,1,0,240,240,44,84,0.524,15,35,0.429,12,18,0.667,8,30,38,34,12,8,20,14,115,0.626,0.613,0.417,0.214,21.1,58.8,42.7,77.3,12.1,15.1,17.9,100,116,98.8,10,17,0.714,6,11,0.545,5,8,1,2,6,7,11,4,2,5,5,27,22,0.732,0.75,1,1,9.9,23.2,14.7,47.1,7.9,7.1,41.7,34.2,151,110,HOU,115,0,2022,3/26/2022,FALSE
4566,240,240,33,79,0.418,11,36,0.306,14,20,0.7,9,26,35,23,5,3,13,14,91,0.518,0.487,0.456,0.253,21.4,74.3,45.5,69.7,5.6,5.8,12.9,100,102.3,147.2,9,16,0.6,4,8,0.571,4,6,1,3,8,8,12,4,3,3,4,21,-10,0.795,0.8,0.714,0.545,12.3,28.6,13,57.3,5.6,9.4,33.3,36.1,132,152,IND,91,0,1,240,240,51,84,0.607,15,32,0.469,14,19,0.737,9,33,42,34,9,3,6,16,131,0.709,0.696,0.381,0.226,25.7,78.6,54.5,66.7,10.1,7,6.1,100,147.2,102.3,10,15,0.75,4,5,0.8,3,4,1,2,8,10,7,2,1,3,3,23,35,0.904,0.833,1,1.5,14.7,30.4,20.7,33,7,7.2,100,39,189,112,TOR,131,1,2022,3/26/2022,FALSE
4567,240,240,51,84,0.607,15,32,0.469,14,19,0.737,9,33,42,34,9,3,6,16,131,0.709,0.696,0.381,0.226,25.7,78.6,54.5,66.7,10.1,7,6.1,100,147.2,102.3,10,15,0.75,4,5,0.8,3,4,1,2,8,10,7,2,1,3,3,23,35,0.904,0.833,1,1.5,14.7,30.4,20.7,33,7,7.2,100,39,189,112,TOR,131,1,0,240,240,33,79,0.418,11,36,0.306,14,20,0.7,9,26,35,23,5,3,13,14,91,0.518,0.487,0.456,0.253,21.4,74.3,45.5,69.7,5.6,5.8,12.9,100,102.3,147.2,9,16,0.6,4,8,0.571,4,6,1,3,8,8,12,4,3,3,4,21,-10,0.795,0.8,0.714,0.545,12.3,28.6,13,57.3,5.6,9.4,33.3,36.1,132,152,IND,91,0,2022,3/26/2022,TRUE
4568,240,240,45,84,0.536,14,32,0.438,8,12,0.667,4,26,30,26,7,3,14,21,112,0.627,0.619,0.381,0.143,10.3,72.2,40,57.8,7.2,6.3,13.6,100,114.5,137,9,16,1,5,9,1,2,4,1,2,5,5,6,2,1,5,4,24,-1,1.25,1.25,0.6,0.667,28.6,31,29.8,66,3.2,6,25,43.2,242,144,MIN,112,0,1,240,240,49,87,0.563,17,39,0.436,19,21,0.905,10,35,45,27,7,5,13,20,134,0.696,0.661,0.448,0.241,27.8,89.7,60,55.1,7.2,9.6,11.9,100,137,114.5,12,21,1,5,11,1,5,5,1,6,9,10,7,2,1,4,5,34,34,1.5,1.5,1,1,33.6,32,26.9,28.6,3.6,5.9,32.8,34.1,300,121,BOS,134,1,2022,3/27/2022,FALSE
4569,240,240,49,87,0.563,17,39,0.436,19,21,0.905,10,35,45,27,7,5,13,20,134,0.696,0.661,0.448,0.241,27.8,89.7,60,55.1,7.2,9.6,11.9,100,137,114.5,12,21,1,5,11,1,5,5,1,6,9,10,7,2,1,4,5,34,34,1.5,1.5,1,1,33.6,32,26.9,28.6,3.6,5.9,32.8,34.1,300,121,BOS,134,1,0,240,240,45,84,0.536,14,32,0.438,8,12,0.667,4,26,30,26,7,3,14,21,112,0.627,0.619,0.381,0.143,10.3,72.2,40,57.8,7.2,6.3,13.6,100,114.5,137,9,16,1,5,9,1,2,4,1,2,5,5,6,2,1,5,4,24,-1,1.25,1.25,0.6,0.667,28.6,31,29.8,66,3.2,6,25,43.2,242,144,MIN,112,0,2022,3/27/2022,TRUE
4570,240,240,42,98,0.429,17,32,0.531,18,23,0.783,17,36,53,26,6,2,11,22,119,0.55,0.515,0.327,0.235,32.1,72,51.5,61.9,6,3.2,9.2,100,119.5,110.4,10,24,1,7,12,1,6,8,1,5,6,11,9,3,1,3,4,33,17,1.333,1.333,0.667,1,14.7,23.1,16.6,40,3.9,6.3,28.7,28.6,255,119,CHO,119,0,1,240,240,43,97,0.443,7,34,0.206,17,26,0.654,14,36,50,30,9,11,9,20,110,0.507,0.479,0.351,0.268,28,67.9,48.5,69.8,9,16.7,7.7,100,110.4,119.5,9,24,1,3,11,1,6,11,1,7,9,16,11,3,3,3,4,27,16,1.25,1.25,0.75,0.917,29.8,30.3,24,36.3,4.7,22.6,17,27.9,238,131,BRK,110,1,2022,3/27/2022,TRUE
4571,240,240,43,97,0.443,7,34,0.206,17,26,0.654,14,36,50,30,9,11,9,20,110,0.507,0.479,0.351,0.268,28,67.9,48.5,69.8,9,16.7,7.7,100,110.4,119.5,9,24,1,3,11,1,6,11,1,7,9,16,11,3,3,3,4,27,16,1.25,1.25,0.75,0.917,29.8,30.3,24,36.3,4.7,22.6,17,27.9,238,131,BRK,110,1,0,240,240,42,98,0.429,17,32,0.531,18,23,0.783,17,36,53,26,6,2,11,22,119,0.55,0.515,0.327,0.235,32.1,72,51.5,61.9,6,3.2,9.2,100,119.5,110.4,10,24,1,7,12,1,6,8,1,5,6,11,9,3,1,3,4,33,17,1.333,1.333,0.667,1,14.7,23.1,16.6,40,3.9,6.3,28.7,28.6,255,119,CHO,119,0,2022,3/27/2022,FALSE
4572,240,240,41,89,0.461,12,34,0.353,6,10,0.6,7,29,36,23,5,1,6,20,100,0.535,0.528,0.382,0.112,16.7,74.4,44.4,56.1,5.7,2.3,6,100,114.4,130.4,8,14,0.667,3,5,0.667,3,5,1,3,8,9,7,2,1,2,4,18,7,0.7,0.7,0.667,0.556,16.7,39,20.5,42.2,3.8,12.4,28.6,35.7,143,138,UTA,100,0,1,240,240,40,77,0.519,17,34,0.5,17,24,0.708,10,35,45,21,3,2,8,13,114,0.651,0.63,0.442,0.312,25.6,83.3,55.6,52.5,3.4,3.6,8.4,100,130.4,114.4,11,21,1,7,11,1,6,9,1,3,9,10,5,1,1,3,3,32,20,1.5,1.5,1,1,11.4,31.5,18.3,51.4,15.5,6.4,25.8,42.9,283,120,DAL,114,1,2022,3/27/2022,FALSE
4573,240,240,40,77,0.519,17,34,0.5,17,24,0.708,10,35,45,21,3,2,8,13,114,0.651,0.63,0.442,0.312,25.6,83.3,55.6,52.5,3.4,3.6,8.4,100,130.4,114.4,11,21,1,7,11,1,6,9,1,3,9,10,5,1,1,3,3,32,20,1.5,1.5,1,1,11.4,31.5,18.3,51.4,15.5,6.4,25.8,42.9,283,120,DAL,114,1,0,240,240,41,89,0.461,12,34,0.353,6,10,0.6,7,29,36,23,5,1,6,20,100,0.535,0.528,0.382,0.112,16.7,74.4,44.4,56.1,5.7,2.3,6,100,114.4,130.4,8,14,0.667,3,5,0.667,3,5,1,3,8,9,7,2,1,2,4,18,7,0.7,0.7,0.667,0.556,16.7,39,20.5,42.2,3.8,12.4,28.6,35.7,143,138,UTA,100,0,2022,3/27/2022,TRUE
4574,240,240,34,85,0.4,13,41,0.317,23,29,0.793,13,38,51,19,8,8,12,16,104,0.532,0.476,0.482,0.341,31.7,80.9,58,55.9,8.7,14.3,10.9,100,113,110.8,7,18,1,4,10,0.6,7,8,1,4,7,9,5,2,5,3,4,21,9,1,1,0.833,1.333,16,38.3,23.4,33,3.3,14.6,50,32.9,202,118,NYK,104,0,1,240,240,39,85,0.459,8,29,0.276,16,18,0.889,9,28,37,23,8,5,10,21,102,0.549,0.506,0.341,0.212,19.1,68.3,42,59,8.7,11.4,9.7,100,110.8,113,11,18,0.786,2,6,1,5,5,1,4,6,10,7,2,2,4,4,27,8,0.833,0.833,1,0.5,11,33.1,15.4,30.5,7.7,8.1,18.2,31.1,179,120,DET,102,1,2022,3/27/2022,TRUE
4575,240,240,39,85,0.459,8,29,0.276,16,18,0.889,9,28,37,23,8,5,10,21,102,0.549,0.506,0.341,0.212,19.1,68.3,42,59,8.7,11.4,9.7,100,110.8,113,11,18,0.786,2,6,1,5,5,1,4,6,10,7,2,2,4,4,27,8,0.833,0.833,1,0.5,11,33.1,15.4,30.5,7.7,8.1,18.2,31.1,179,120,DET,102,1,0,240,240,34,85,0.4,13,41,0.317,23,29,0.793,13,38,51,19,8,8,12,16,104,0.532,0.476,0.482,0.341,31.7,80.9,58,55.9,8.7,14.3,10.9,100,113,110.8,7,18,1,4,10,0.6,7,8,1,4,7,9,5,2,5,3,4,21,9,1,1,0.833,1.333,16,38.3,23.4,33,3.3,14.6,50,32.9,202,118,NYK,104,0,2022,3/27/2022,FALSE
4576,240,240,42,80,0.525,14,35,0.4,10,16,0.625,7,32,39,26,5,2,15,20,108,0.62,0.613,0.438,0.2,19.4,72.7,48.8,61.9,5.3,3.1,14.7,100,115.3,123.8,14,27,0.75,7,13,0.667,4,6,1,3,8,10,6,1,1,4,4,39,7,1,1,1,1,12.6,27.6,18.2,37,4.1,5.1,33.3,38,148,131,LAL,108,0,1,240,240,44,91,0.484,9,27,0.333,19,24,0.792,12,29,41,25,10,1,7,13,116,0.571,0.533,0.297,0.264,27.3,80.6,51.3,56.8,10.7,2.2,6.4,100,123.8,115.3,10,17,0.75,4,7,0.571,6,7,1,4,10,12,6,6,1,2,4,26,21,0.82,0.75,0.667,0.5,20.5,37.7,19.5,37.2,8.1,2.9,100,36.4,163,123,NOP,116,1,2022,3/27/2022,FALSE
4577,240,240,44,91,0.484,9,27,0.333,19,24,0.792,12,29,41,25,10,1,7,13,116,0.571,0.533,0.297,0.264,27.3,80.6,51.3,56.8,10.7,2.2,6.4,100,123.8,115.3,10,17,0.75,4,7,0.571,6,7,1,4,10,12,6,6,1,2,4,26,21,0.82,0.75,0.667,0.5,20.5,37.7,19.5,37.2,8.1,2.9,100,36.4,163,123,NOP,116,1,0,240,240,42,80,0.525,14,35,0.4,10,16,0.625,7,32,39,26,5,2,15,20,108,0.62,0.613,0.438,0.2,19.4,72.7,48.8,61.9,5.3,3.1,14.7,100,115.3,123.8,14,27,0.75,7,13,0.667,4,6,1,3,8,10,6,1,1,4,4,39,7,1,1,1,1,12.6,27.6,18.2,37,4.1,5.1,33.3,38,148,131,LAL,108,0,2022,3/27/2022,TRUE
4578,240,240,37,89,0.416,10,36,0.278,20,26,0.769,12,33,45,22,6,4,10,19,104,0.518,0.472,0.404,0.292,25.5,86.8,52.9,59.5,6.2,6.7,9.1,100,106.6,116.9,14,27,1,3,10,0.4,8,12,1,7,8,15,9,3,2,4,4,37,15,1,1,1,4,19,60.6,27.1,40.7,3.9,7.7,33.3,42,132,122,PHI,104,0,1,240,240,45,87,0.517,13,27,0.481,11,17,0.647,5,35,40,24,5,5,12,21,114,0.603,0.592,0.31,0.195,13.2,74.5,47.1,53.3,5.1,9.4,11.3,100,116.9,106.6,13,22,0.625,3,7,0.6,6,8,0.75,2,11,12,14,2,2,3,5,35,25,0.761,0.786,1,0.75,14.6,36.5,22.9,56.2,3.3,10.5,40,36.8,146,116,PHO,114,1,2022,3/27/2022,FALSE
4579,240,240,45,87,0.517,13,27,0.481,11,17,0.647,5,35,40,24,5,5,12,21,114,0.603,0.592,0.31,0.195,13.2,74.5,47.1,53.3,5.1,9.4,11.3,100,116.9,106.6,13,22,0.625,3,7,0.6,6,8,0.75,2,11,12,14,2,2,3,5,35,25,0.761,0.786,1,0.75,14.6,36.5,22.9,56.2,3.3,10.5,40,36.8,146,116,PHO,114,1,0,240,240,37,89,0.416,10,36,0.278,20,26,0.769,12,33,45,22,6,4,10,19,104,0.518,0.472,0.404,0.292,25.5,86.8,52.9,59.5,6.2,6.7,9.1,100,106.6,116.9,14,27,1,3,10,0.4,8,12,1,7,8,15,9,3,2,4,4,37,15,1,1,1,4,19,60.6,27.1,40.7,3.9,7.7,33.3,42,132,122,PHI,104,0,2022,3/27/2022,TRUE
4580,240,240,38,89,0.427,8,33,0.242,31,39,0.795,13,33,46,20,8,2,10,24,115,0.542,0.472,0.371,0.438,26,86.8,52.3,52.6,8,3.6,8.6,100,115.2,123.3,10,25,0.714,5,13,1,9,11,1,5,9,11,6,3,1,3,4,26,7,0.841,0.833,0.591,2,19.9,42.8,22.6,33,5.7,4.1,29.1,33.3,180,128,GSW,115,0,1,240,240,44,84,0.524,16,28,0.571,19,22,0.864,5,37,42,33,5,8,12,24,123,0.656,0.619,0.333,0.262,13.2,74,47.7,75,5,14.3,11.4,100,123.3,115.2,9,21,1,6,9,1,10,11,1,2,7,9,7,1,2,4,4,25,16,1.18,1.188,0.75,0.667,8.1,35.5,20.9,29.7,2.7,10.6,17.7,43.5,238,123,WAS,123,1,2022,3/27/2022,FALSE
4581,240,240,44,84,0.524,16,28,0.571,19,22,0.864,5,37,42,33,5,8,12,24,123,0.656,0.619,0.333,0.262,13.2,74,47.7,75,5,14.3,11.4,100,123.3,115.2,9,21,1,6,9,1,10,11,1,2,7,9,7,1,2,4,4,25,16,1.18,1.188,0.75,0.667,8.1,35.5,20.9,29.7,2.7,10.6,17.7,43.5,238,123,WAS,123,1,0,240,240,38,89,0.427,8,33,0.242,31,39,0.795,13,33,46,20,8,2,10,24,115,0.542,0.472,0.371,0.438,26,86.8,52.3,52.6,8,3.6,8.6,100,115.2,123.3,10,25,0.714,5,13,1,9,11,1,5,9,11,6,3,1,3,4,26,7,0.841,0.833,0.591,2,19.9,42.8,22.6,33,5.7,4.1,29.1,33.3,180,128,GSW,115,0,2022,3/27/2022,TRUE
4582,240,240,40,86,0.465,12,33,0.364,21,28,0.75,17,34,51,29,7,3,16,17,113,0.575,0.535,0.384,0.326,34.7,81,56,72.5,7.1,5.9,14,100,114.2,110.1,9,17,0.667,4,10,0.5,8,12,1,5,14,19,11,2,1,4,4,26,21,0.773,0.667,1,0.706,24.3,45.2,28.3,53.6,9.6,2.9,43.6,31.1,148,116,DEN,113,0,1,240,240,44,93,0.473,13,42,0.31,8,12,0.667,8,32,40,33,11,3,14,21,109,0.555,0.543,0.452,0.129,19,65.3,44,75,11.1,5.7,12.5,100,110.1,114.2,12,22,1,4,11,0.5,3,4,1,3,10,11,11,2,1,5,5,27,14,1.025,1,0.667,1.333,23.6,27.2,18.2,47.1,6.7,3.6,100,32.6,217,122,CHO,109,1,2022,3/28/2022,TRUE
4583,240,240,44,93,0.473,13,42,0.31,8,12,0.667,8,32,40,33,11,3,14,21,109,0.555,0.543,0.452,0.129,19,65.3,44,75,11.1,5.7,12.5,100,110.1,114.2,12,22,1,4,11,0.5,3,4,1,3,10,11,11,2,1,5,5,27,14,1.025,1,0.667,1.333,23.6,27.2,18.2,47.1,6.7,3.6,100,32.6,217,122,CHO,109,1,0,240,240,40,86,0.465,12,33,0.364,21,28,0.75,17,34,51,29,7,3,16,17,113,0.575,0.535,0.384,0.326,34.7,81,56,72.5,7.1,5.9,14,100,114.2,110.1,9,17,0.667,4,10,0.5,8,12,1,5,14,19,11,2,1,4,4,26,21,0.773,0.667,1,0.706,24.3,45.2,28.3,53.6,9.6,2.9,43.6,31.1,148,116,DEN,113,0,2022,3/28/2022,FALSE
4584,240,240,42,87,0.483,10,37,0.27,7,13,0.538,8,37,45,31,6,1,17,24,101,0.545,0.54,0.425,0.149,18.6,86,52.3,73.8,6,2.4,15.5,100,101.7,107.8,7,14,1,3,6,1,2,6,1,3,11,12,6,2,1,3,5,15,12,1.5,1.5,1,0.429,18.9,46,25.1,36.7,5.2,5.4,42.9,30.6,300,113,ORL,101,0,1,240,240,37,83,0.446,13,41,0.317,20,23,0.87,6,35,41,26,11,4,13,13,107,0.575,0.524,0.494,0.277,14,81.4,47.7,70.3,11.1,8,12.3,100,107.8,101.7,7,17,1,5,12,0.5,6,6,1,1,9,9,12,4,2,3,3,25,15,1,1,1,1,16.9,61.8,30.9,50.1,5.9,29.1,33.3,29.8,209,110,CLE,107,1,2022,3/28/2022,FALSE
4585,240,240,37,83,0.446,13,41,0.317,20,23,0.87,6,35,41,26,11,4,13,13,107,0.575,0.524,0.494,0.277,14,81.4,47.7,70.3,11.1,8,12.3,100,107.8,101.7,7,17,1,5,12,0.5,6,6,1,1,9,9,12,4,2,3,3,25,15,1,1,1,1,16.9,61.8,30.9,50.1,5.9,29.1,33.3,29.8,209,110,CLE,107,1,0,240,240,42,87,0.483,10,37,0.27,7,13,0.538,8,37,45,31,6,1,17,24,101,0.545,0.54,0.425,0.149,18.6,86,52.3,73.8,6,2.4,15.5,100,101.7,107.8,7,14,1,3,6,1,2,6,1,3,11,12,6,2,1,3,5,15,12,1.5,1.5,1,0.429,18.9,46,25.1,36.7,5.2,5.4,42.9,30.6,300,113,ORL,101,0,2022,3/28/2022,TRUE
4586,240,240,47,100,0.47,7,29,0.241,22,28,0.786,17,39,56,28,11,5,12,20,123,0.548,0.505,0.29,0.28,33.3,79.6,56,59.6,10.6,11.6,9.7,100,118.4,115.5,11,18,0.8,3,8,0.4,9,12,1,5,8,13,11,3,2,3,4,33,8,0.781,0.8,0.727,0.667,17.8,29.2,23.3,41.8,5.5,8.6,21.4,25.6,166,123,SAS,123,0,1,240,240,38,92,0.413,20,49,0.408,24,28,0.857,10,34,44,26,5,9,12,24,120,0.575,0.522,0.533,0.304,20.4,66.7,44,68.4,4.8,12.7,10.3,100,115.5,118.4,10,24,0.667,6,15,1,7,7,1,3,8,9,7,2,2,4,4,30,6,0.868,1,1,1.333,10.2,21,12.1,36.1,6.3,5.1,38.7,29,192,124,HOU,120,1,2022,3/28/2022,TRUE
4587,240,240,38,92,0.413,20,49,0.408,24,28,0.857,10,34,44,26,5,9,12,24,120,0.575,0.522,0.533,0.304,20.4,66.7,44,68.4,4.8,12.7,10.3,100,115.5,118.4,10,24,0.667,6,15,1,7,7,1,3,8,9,7,2,2,4,4,30,6,0.868,1,1,1.333,10.2,21,12.1,36.1,6.3,5.1,38.7,29,192,124,HOU,120,1,0,240,240,47,100,0.47,7,29,0.241,22,28,0.786,17,39,56,28,11,5,12,20,123,0.548,0.505,0.29,0.28,33.3,79.6,56,59.6,10.6,11.6,9.7,100,118.4,115.5,11,18,0.8,3,8,0.4,9,12,1,5,8,13,11,3,2,3,4,33,8,0.781,0.8,0.727,0.667,17.8,29.2,23.3,41.8,5.5,8.6,21.4,25.6,166,123,SAS,123,0,2022,3/28/2022,FALSE
4588,240,240,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,11,4,13,19,132,0.677,0.645,0.407,0.302,39.4,77.1,58.8,68.1,11.5,7.8,11.8,100,138.3,128.9,11,17,0.75,6,10,1,8,10,1,5,10,15,16,3,2,3,4,29,16,0.846,0.846,0.769,1,23.7,44.6,34.5,50.6,5.8,6.1,30,29.3,172,137,ATL,132,0,1,240,240,45,87,0.517,17,36,0.472,16,18,0.889,8,20,28,32,7,6,14,22,123,0.648,0.615,0.414,0.207,22.9,60.6,41.2,71.1,7.3,11.8,12.9,100,128.9,138.3,10,19,0.667,5,9,0.714,7,7,1,4,5,6,13,2,2,4,4,26,4,0.889,0.889,0.667,0.875,18.5,32.3,18.8,46,3,6.4,18.2,36.1,140,145,IND,123,1,2022,3/28/2022,TRUE
4589,240,240,45,87,0.517,17,36,0.472,16,18,0.889,8,20,28,32,7,6,14,22,123,0.648,0.615,0.414,0.207,22.9,60.6,41.2,71.1,7.3,11.8,12.9,100,128.9,138.3,10,19,0.667,5,9,0.714,7,7,1,4,5,6,13,2,2,4,4,26,4,0.889,0.889,0.667,0.875,18.5,32.3,18.8,46,3,6.4,18.2,36.1,140,145,IND,123,1,0,240,240,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,11,4,13,19,132,0.677,0.645,0.407,0.302,39.4,77.1,58.8,68.1,11.5,7.8,11.8,100,138.3,128.9,11,17,0.75,6,10,1,8,10,1,5,10,15,16,3,2,3,4,29,16,0.846,0.846,0.769,1,23.7,44.6,34.5,50.6,5.8,6.1,30,29.3,172,137,ATL,132,0,2022,3/28/2022,FALSE
4590,240,240,33,81,0.407,9,29,0.31,20,26,0.769,7,33,40,18,6,7,15,27,95,0.514,0.463,0.358,0.321,15.2,71.7,43.5,54.5,5.9,11.3,14,100,93.7,121.3,7,17,1,3,7,0.5,8,10,1,2,6,7,4,2,2,4,4,25,2,1,1,0.667,0.909,13.3,22.6,11.3,24.7,3.7,6.1,36.8,34.5,200,128,GSW,95,0,1,240,240,43,92,0.467,12,30,0.4,25,35,0.714,13,39,52,26,11,3,13,21,123,0.573,0.533,0.326,0.38,28.3,84.8,56.5,60.5,10.8,5.8,10.8,100,121.3,93.7,9,15,0.625,5,9,0.833,6,9,1,4,6,9,6,2,1,3,4,22,31,0.808,0.808,0.8,1,16.5,30.8,23.1,30,11.7,4.5,33.3,34,155,101,MEM,123,1,2022,3/28/2022,FALSE
4591,240,240,43,92,0.467,12,30,0.4,25,35,0.714,13,39,52,26,11,3,13,21,123,0.573,0.533,0.326,0.38,28.3,84.8,56.5,60.5,10.8,5.8,10.8,100,121.3,93.7,9,15,0.625,5,9,0.833,6,9,1,4,6,9,6,2,1,3,4,22,31,0.808,0.808,0.8,1,16.5,30.8,23.1,30,11.7,4.5,33.3,34,155,101,MEM,123,1,0,240,240,33,81,0.407,9,29,0.31,20,26,0.769,7,33,40,18,6,7,15,27,95,0.514,0.463,0.358,0.321,15.2,71.7,43.5,54.5,5.9,11.3,14,100,93.7,121.3,7,17,1,3,7,0.5,8,10,1,2,6,7,4,2,2,4,4,25,2,1,1,0.667,0.909,13.3,22.6,11.3,24.7,3.7,6.1,36.8,34.5,200,128,GSW,95,0,2022,3/28/2022,TRUE
4592,240,240,37,81,0.457,12,35,0.343,14,18,0.778,5,27,32,21,6,2,14,12,100,0.562,0.531,0.432,0.222,11.6,73,40,56.8,6.2,4,13.6,100,104,127.9,9,19,1,4,9,1,4,4,1,1,9,9,9,3,1,4,3,21,-3,0.845,1,0.8,2,12.5,44.5,20.6,40,5.6,10.8,23.3,26.7,173,135,SAC,100,0,1,240,240,49,90,0.544,19,40,0.475,6,6,1,10,38,48,30,7,1,15,20,123,0.664,0.65,0.444,0.067,27,88.4,60,61.2,7.3,2.2,13.9,100,127.9,104,10,16,0.75,5,9,1,4,4,1,4,11,15,7,2,1,4,5,27,24,1.125,1.125,1,0.286,100,45.3,73,28.5,5.1,3.3,33.3,54.2,228,108,MIA,123,1,2022,3/28/2022,FALSE
4593,240,240,49,90,0.544,19,40,0.475,6,6,1,10,38,48,30,7,1,15,20,123,0.664,0.65,0.444,0.067,27,88.4,60,61.2,7.3,2.2,13.9,100,127.9,104,10,16,0.75,5,9,1,4,4,1,4,11,15,7,2,1,4,5,27,24,1.125,1.125,1,0.286,100,45.3,73,28.5,5.1,3.3,33.3,54.2,228,108,MIA,123,1,0,240,240,37,81,0.457,12,35,0.343,14,18,0.778,5,27,32,21,6,2,14,12,100,0.562,0.531,0.432,0.222,11.6,73,40,56.8,6.2,4,13.6,100,104,127.9,9,19,1,4,9,1,4,4,1,1,9,9,9,3,1,4,3,21,-3,0.845,1,0.8,2,12.5,44.5,20.6,40,5.6,10.8,23.3,26.7,173,135,SAC,100,0,2022,3/28/2022,TRUE
